enrolled_days,absence_date,student_id,school_id,type,grade,export_date
47,10/27/2017,103811,1164,OSS,10,1-Dec-17
47,9/18/2017,103811,1164,UA,10,1-Dec-17
47,9/8/2017,103812,1061,UA,9,1-Dec-17
47,10/2/2017,103812,1061,UA,9,1-Dec-17
47,10/16/2017,103812,1061,UA,9,1-Dec-17
47,10/13/2017,103813,1139,EA,4,1-Dec-17
47,9/29/2017,103813,1139,EA,4,1-Dec-17
47,10/30/2017,103814,1162,UA,9,1-Dec-17
47,11/9/2017,103814,1162,UA,9,1-Dec-17
47,11/14/2017,103814,1162,UA,9,1-Dec-17
47,9/20/2017,103814,1162,UA,9,1-Dec-17
47,10/16/2017,103814,1162,OSS,9,1-Dec-17
47,11/1/2017,103814,1162,UA,9,1-Dec-17
47,10/17/2017,103814,1162,OSS,9,1-Dec-17
47,10/18/2017,103814,1162,OSS,9,1-Dec-17
47,10/31/2017,103814,1162,UA,9,1-Dec-17
47,10/27/2017,103814,1162,UA,9,1-Dec-17
47,10/20/2017,103814,1162,UA,9,1-Dec-17
47,10/12/2017,103814,1162,OSS,9,1-Dec-17
47,10/13/2017,103814,1162,OSS,9,1-Dec-17
47,10/19/2017,103814,1162,OSS,9,1-Dec-17
47,10/26/2017,103814,1162,UA,9,1-Dec-17
47,10/13/2017,103815,1183,EA,7,1-Dec-17
47,10/23/2017,103816,1061,EA,2,1-Dec-17
47,10/9/2017,103817,1098,UA,11,1-Dec-17
47,11/13/2017,103818,1090,UA,5,1-Dec-17
47,11/9/2017,103818,1090,UA,5,1-Dec-17
47,11/6/2017,103818,1090,UA,5,1-Dec-17
47,10/30/2017,103819,1144,UA,2,1-Dec-17
47,10/11/2017,103819,1144,UA,2,1-Dec-17
47,10/27/2017,103819,1144,UA,2,1-Dec-17
47,10/11/2017,103820,1051,UA,11,1-Dec-17
47,10/4/2017,103821,1023,UA,10,1-Dec-17
47,11/6/2017,103821,1023,OSS,10,1-Dec-17
47,11/2/2017,103822,1090,UA,7,1-Dec-17
47,11/1/2017,103822,1090,UA,7,1-Dec-17
47,10/2/2017,103823,1019,UA,3,1-Dec-17
47,10/16/2017,103823,1019,UA,3,1-Dec-17
47,11/14/2017,103823,1019,UA,3,1-Dec-17
47,11/1/2017,103823,1019,UA,3,1-Dec-17
47,11/2/2017,103824,1090,UA,6,1-Dec-17
47,9/8/2017,103825,1128,EA,8,1-Dec-17
47,9/25/2017,103825,1128,EA,8,1-Dec-17
47,9/26/2017,103825,1128,EA,8,1-Dec-17
47,10/3/2017,103826,1090,EA,1,1-Dec-17
47,10/9/2017,103827,1051,UA,8,1-Dec-17
47,9/25/2017,103827,1051,UA,8,1-Dec-17
47,10/20/2017,103827,1051,UA,8,1-Dec-17
47,11/3/2017,103827,1051,UA,8,1-Dec-17
47,10/27/2017,103827,1051,UA,8,1-Dec-17
47,9/19/2017,103827,1051,UA,8,1-Dec-17
47,11/14/2017,103827,1051,UA,8,1-Dec-17
47,10/23/2017,103827,1051,UA,8,1-Dec-17
47,10/6/2017,103828,1139,UA,5,1-Dec-17
47,9/11/2017,103828,1139,UA,5,1-Dec-17
47,9/26/2017,103828,1139,UA,5,1-Dec-17
47,11/6/2017,103829,1024,UA,4,1-Dec-17
47,10/31/2017,103829,1024,UA,4,1-Dec-17
47,10/11/2017,103829,1024,UA,4,1-Dec-17
47,10/13/2017,103829,1024,UA,4,1-Dec-17
47,10/4/2017,103829,1024,EA,4,1-Dec-17
47,9/25/2017,103830,1061,UA,12,1-Dec-17
47,11/8/2017,103831,1091,UA,9,1-Dec-17
47,11/2/2017,103831,1091,UA,9,1-Dec-17
47,10/30/2017,103832,1051,UA,10,1-Dec-17
47,10/25/2017,103833,1125,UA,3,1-Dec-17
47,11/9/2017,103833,1125,UA,3,1-Dec-17
47,10/6/2017,103833,1125,UA,3,1-Dec-17
47,10/30/2017,103833,1125,UA,3,1-Dec-17
47,11/14/2017,103833,1125,UA,3,1-Dec-17
47,10/2/2017,103834,1083,UA,3,1-Dec-17
47,10/27/2017,103835,1051,EA,12,1-Dec-17
47,9/28/2017,103836,1023,UA,7,1-Dec-17
47,10/13/2017,103837,1112,EA,8,1-Dec-17
47,10/19/2017,103837,1112,UA,8,1-Dec-17
47,9/14/2017,103837,1112,EA,8,1-Dec-17
47,11/3/2017,103837,1112,UA,8,1-Dec-17
47,10/31/2017,103837,1112,UA,8,1-Dec-17
47,10/11/2017,103837,1112,EA,8,1-Dec-17
47,10/11/2017,103838,1193,UA,8,1-Dec-17
47,10/3/2017,103838,1193,UA,8,1-Dec-17
47,10/20/2017,103839,1185,UA,12,1-Dec-17
29,10/13/2017,103840,1024,UA,5,1-Dec-17
29,9/12/2017,103840,1024,UA,5,1-Dec-17
29,9/26/2017,103840,1024,OSS,5,1-Dec-17
29,10/10/2017,103840,1024,UA,5,1-Dec-17
29,9/28/2017,103840,1024,OSS,5,1-Dec-17
29,10/6/2017,103840,1024,UA,5,1-Dec-17
29,9/27/2017,103840,1024,OSS,5,1-Dec-17
29,10/17/2017,103840,1024,UA,5,1-Dec-17
29,9/25/2017,103840,1024,OSS,5,1-Dec-17
29,10/16/2017,103840,1024,UA,5,1-Dec-17
29,9/18/2017,103840,1024,UA,5,1-Dec-17
29,9/20/2017,103840,1024,OSS,5,1-Dec-17
29,10/2/2017,103840,1024,UA,5,1-Dec-17
29,10/11/2017,103840,1024,UA,5,1-Dec-17
29,10/12/2017,103840,1024,UA,5,1-Dec-17
29,9/7/2017,103840,1024,EA,5,1-Dec-17
47,10/10/2017,103841,1083,UA,2,1-Dec-17
47,9/27/2017,103841,1083,UA,2,1-Dec-17
47,10/30/2017,103841,1083,UA,2,1-Dec-17
47,10/4/2017,103841,1083,UA,2,1-Dec-17
47,11/1/2017,103841,1083,UA,2,1-Dec-17
47,10/11/2017,103841,1083,UA,2,1-Dec-17
47,9/13/2017,103842,1112,EA,11,1-Dec-17
47,9/11/2017,103842,1112,EA,11,1-Dec-17
47,9/8/2017,103842,1112,EA,11,1-Dec-17
47,9/7/2017,103842,1112,EA,11,1-Dec-17
47,9/14/2017,103842,1112,EA,11,1-Dec-17
47,9/12/2017,103842,1112,EA,11,1-Dec-17
47,9/6/2017,103842,1112,EA,11,1-Dec-17
47,9/20/2017,103842,1112,EA,11,1-Dec-17
47,9/15/2017,103842,1112,EA,11,1-Dec-17
47,9/5/2017,103842,1112,EA,11,1-Dec-17
47,10/11/2017,103843,1023,EA,3,1-Dec-17
47,10/30/2017,103844,1013,UA,12,1-Dec-17
47,9/20/2017,103844,1013,UA,12,1-Dec-17
47,10/24/2017,103844,1013,UA,12,1-Dec-17
47,11/8/2017,103844,1013,UA,12,1-Dec-17
47,10/2/2017,103844,1013,UA,12,1-Dec-17
47,11/2/2017,103844,1013,UA,12,1-Dec-17
47,10/17/2017,103845,1032,UA,11,1-Dec-17
47,10/18/2017,103845,1032,EA,11,1-Dec-17
47,10/24/2017,103845,1032,UA,11,1-Dec-17
47,10/19/2017,103845,1032,UA,11,1-Dec-17
47,10/13/2017,103846,1032,UA,7,1-Dec-17
47,10/30/2017,103846,1032,UA,7,1-Dec-17
47,11/2/2017,103847,1085,UA,9,1-Dec-17
47,10/11/2017,103847,1085,UA,9,1-Dec-17
47,10/13/2017,103848,1023,EA,8,1-Dec-17
47,10/16/2017,103848,1023,EA,8,1-Dec-17
47,11/13/2017,103849,1131,UA,4,1-Dec-17
47,9/27/2017,103850,1128,EA,11,1-Dec-17
47,9/18/2017,103850,1128,UA,11,1-Dec-17
47,9/26/2017,103850,1128,EA,11,1-Dec-17
47,9/19/2017,103851,1084,UA,12,1-Dec-17
47,9/12/2017,103851,1084,OSS,12,1-Dec-17
47,9/25/2017,103851,1084,UA,12,1-Dec-17
47,10/6/2017,103851,1084,UA,12,1-Dec-17
47,9/13/2017,103851,1084,OSS,12,1-Dec-17
47,10/4/2017,103852,1013,UA,7,1-Dec-17
47,10/25/2017,103852,1013,UA,7,1-Dec-17
47,10/26/2017,103852,1013,UA,7,1-Dec-17
47,10/17/2017,103852,1013,UA,7,1-Dec-17
47,10/20/2017,103852,1013,EA,7,1-Dec-17
47,10/19/2017,103852,1013,UA,7,1-Dec-17
47,11/2/2017,103852,1013,UA,7,1-Dec-17
47,9/27/2017,103852,1013,UA,7,1-Dec-17
47,10/13/2017,103852,1013,UA,7,1-Dec-17
47,9/12/2017,103852,1013,UA,7,1-Dec-17
47,10/16/2017,103853,1023,UA,6,1-Dec-17
47,10/23/2017,103853,1023,EA,6,1-Dec-17
47,10/4/2017,103854,1050,UA,1,1-Dec-17
47,11/8/2017,103855,1111,OSS,11,1-Dec-17
47,9/6/2017,103855,1111,UA,11,1-Dec-17
47,11/13/2017,103855,1111,UA,11,1-Dec-17
47,10/23/2017,103855,1111,UA,11,1-Dec-17
47,11/6/2017,103855,1111,OSS,11,1-Dec-17
47,10/16/2017,103855,1111,UA,11,1-Dec-17
47,10/20/2017,103855,1111,UA,11,1-Dec-17
47,10/9/2017,103855,1111,UA,11,1-Dec-17
47,9/7/2017,103856,1051,UA,12,1-Dec-17
47,9/29/2017,103856,1051,UA,12,1-Dec-17
47,11/13/2017,103856,1051,UA,12,1-Dec-17
47,11/8/2017,103856,1051,UA,12,1-Dec-17
47,11/3/2017,103857,1111,UA,10,1-Dec-17
47,10/30/2017,103858,1118,EA,3,1-Dec-17
47,10/27/2017,103858,1118,UA,3,1-Dec-17
47,9/29/2017,103858,1118,EA,3,1-Dec-17
47,10/26/2017,103858,1118,EA,3,1-Dec-17
47,11/3/2017,103858,1118,EA,3,1-Dec-17
36,10/19/2017,103859,1105,UA,4,1-Dec-17
36,11/14/2017,103859,1105,UA,4,1-Dec-17
36,11/13/2017,103859,1105,UA,4,1-Dec-17
36,11/6/2017,103859,1105,UA,4,1-Dec-17
36,11/3/2017,103859,1105,UA,4,1-Dec-17
36,10/16/2017,103859,1105,UA,4,1-Dec-17
36,10/30/2017,103859,1105,UA,4,1-Dec-17
36,10/11/2017,103859,1105,UA,4,1-Dec-17
36,11/1/2017,103859,1105,UA,4,1-Dec-17
47,10/26/2017,103860,1013,EA,9,1-Dec-17
47,10/24/2017,103861,1111,EA,8,1-Dec-17
47,11/14/2017,103861,1111,EA,8,1-Dec-17
47,11/13/2017,103861,1111,UA,8,1-Dec-17
47,10/31/2017,103861,1111,EA,8,1-Dec-17
47,10/17/2017,103861,1111,EA,8,1-Dec-17
47,10/23/2017,103862,1162,EA,7,1-Dec-17
47,10/9/2017,103862,1162,EA,7,1-Dec-17
47,10/18/2017,103862,1162,UA,7,1-Dec-17
47,10/30/2017,103862,1162,EA,7,1-Dec-17
47,10/24/2017,103862,1162,EA,7,1-Dec-17
47,10/6/2017,103863,1018,EA,1,1-Dec-17
47,10/12/2017,103863,1018,EA,1,1-Dec-17
47,9/29/2017,103864,1098,UA,6,1-Dec-17
47,10/31/2017,103864,1098,UA,6,1-Dec-17
47,9/11/2017,103864,1098,UA,6,1-Dec-17
47,11/6/2017,103865,1090,UA,1,1-Dec-17
47,10/19/2017,103865,1090,UA,1,1-Dec-17
47,9/20/2017,103866,1112,UA,12,1-Dec-17
47,9/13/2017,103866,1112,UA,12,1-Dec-17
47,10/13/2017,103866,1112,UA,12,1-Dec-17
47,10/10/2017,103866,1112,UA,12,1-Dec-17
47,10/9/2017,103866,1112,UA,12,1-Dec-17
47,10/2/2017,103866,1112,UA,12,1-Dec-17
47,10/18/2017,103866,1112,UA,12,1-Dec-17
47,11/8/2017,103866,1112,UA,12,1-Dec-17
47,10/26/2017,103866,1112,UA,12,1-Dec-17
47,11/13/2017,103866,1112,UA,12,1-Dec-17
47,10/5/2017,103866,1112,UA,12,1-Dec-17
47,10/16/2017,103866,1112,UA,12,1-Dec-17
47,10/24/2017,103866,1112,UA,12,1-Dec-17
47,10/6/2017,103866,1112,UA,12,1-Dec-17
47,9/27/2017,103866,1112,UA,12,1-Dec-17
47,10/20/2017,103866,1112,UA,12,1-Dec-17
47,10/12/2017,103866,1112,UA,12,1-Dec-17
47,9/26/2017,103866,1112,UA,12,1-Dec-17
47,9/14/2017,103866,1112,UA,12,1-Dec-17
47,11/1/2017,103866,1112,UA,12,1-Dec-17
47,9/11/2017,103866,1112,UA,12,1-Dec-17
47,10/11/2017,103866,1112,UA,12,1-Dec-17
47,9/12/2017,103866,1112,UA,12,1-Dec-17
47,10/4/2017,103866,1112,UA,12,1-Dec-17
47,9/28/2017,103866,1112,UA,12,1-Dec-17
47,9/29/2017,103866,1112,UA,12,1-Dec-17
47,9/20/2017,103867,1049,UA,12,1-Dec-17
47,10/9/2017,103867,1049,UA,12,1-Dec-17
47,10/27/2017,103867,1049,UA,12,1-Dec-17
47,11/9/2017,103868,1185,EA,5,1-Dec-17
47,11/6/2017,103869,1125,UA,1,1-Dec-17
47,11/8/2017,103870,1183,UA,8,1-Dec-17
47,10/10/2017,103871,1162,UA,12,1-Dec-17
47,10/17/2017,103871,1162,UA,12,1-Dec-17
47,11/3/2017,103871,1162,UA,12,1-Dec-17
47,10/18/2017,103871,1162,UA,12,1-Dec-17
47,10/13/2017,103871,1162,UA,12,1-Dec-17
47,11/14/2017,103871,1162,UA,12,1-Dec-17
47,9/13/2017,103871,1162,UA,12,1-Dec-17
47,11/9/2017,103871,1162,UA,12,1-Dec-17
47,9/26/2017,103871,1162,UA,12,1-Dec-17
47,10/23/2017,103871,1162,UA,12,1-Dec-17
47,11/2/2017,103871,1162,UA,12,1-Dec-17
47,11/1/2017,103871,1162,UA,12,1-Dec-17
47,9/19/2017,103871,1162,UA,12,1-Dec-17
47,10/30/2017,103871,1162,UA,12,1-Dec-17
47,10/19/2017,103871,1162,UA,12,1-Dec-17
47,10/4/2017,103871,1162,UA,12,1-Dec-17
47,10/31/2017,103871,1162,UA,12,1-Dec-17
43,11/2/2017,103872,1131,UA,5,1-Dec-17
43,10/24/2017,103872,1131,UA,5,1-Dec-17
43,11/6/2017,103872,1131,UA,5,1-Dec-17
43,9/13/2017,103872,1131,UA,5,1-Dec-17
43,9/27/2017,103872,1131,UA,5,1-Dec-17
43,10/31/2017,103872,1131,UA,5,1-Dec-17
38,11/13/2017,103873,1164,UA,5,1-Dec-17
38,10/11/2017,103873,1164,UA,5,1-Dec-17
38,9/25/2017,103873,1164,UA,5,1-Dec-17
38,10/9/2017,103873,1164,UA,5,1-Dec-17
38,10/16/2017,103873,1164,UA,5,1-Dec-17
38,10/20/2017,103873,1164,UA,5,1-Dec-17
47,10/5/2017,103874,1083,EA,8,1-Dec-17
47,10/17/2017,103875,1187,UA,6,1-Dec-17
47,11/2/2017,103875,1187,UA,6,1-Dec-17
47,11/9/2017,103876,1046,EA,9,1-Dec-17
47,10/18/2017,103876,1046,EA,9,1-Dec-17
47,11/8/2017,103876,1046,EA,9,1-Dec-17
47,10/9/2017,103877,1072,EA,1,1-Dec-17
47,10/26/2017,103878,1187,UA,6,1-Dec-17
47,10/4/2017,103879,1061,EA,8,1-Dec-17
47,10/3/2017,103879,1061,EA,8,1-Dec-17
47,11/9/2017,103879,1061,UA,8,1-Dec-17
47,10/4/2017,103880,1185,EA,11,1-Dec-17
47,11/14/2017,103881,1112,UA,1,1-Dec-17
47,9/8/2017,103881,1112,UA,1,1-Dec-17
47,10/24/2017,103881,1112,UA,1,1-Dec-17
47,10/9/2017,103881,1112,UA,1,1-Dec-17
47,11/2/2017,103881,1112,UA,1,1-Dec-17
47,9/27/2017,103881,1112,UA,1,1-Dec-17
47,10/18/2017,103881,1112,UA,1,1-Dec-17
47,10/13/2017,103881,1112,UA,1,1-Dec-17
47,10/12/2017,103881,1112,UA,1,1-Dec-17
47,9/26/2017,103881,1112,UA,1,1-Dec-17
47,10/17/2017,103881,1112,UA,1,1-Dec-17
47,10/26/2017,103881,1112,UA,1,1-Dec-17
47,10/30/2017,103881,1112,UA,1,1-Dec-17
47,10/27/2017,103881,1112,UA,1,1-Dec-17
47,10/4/2017,103881,1112,UA,1,1-Dec-17
47,11/13/2017,103881,1112,UA,1,1-Dec-17
47,9/18/2017,103882,1185,UA,4,1-Dec-17
47,10/10/2017,103883,1061,EA,8,1-Dec-17
47,11/13/2017,103883,1061,EA,8,1-Dec-17
47,10/31/2017,103883,1061,EA,8,1-Dec-17
47,9/26/2017,103883,1061,EA,8,1-Dec-17
47,10/2/2017,103883,1061,EA,8,1-Dec-17
47,9/25/2017,103883,1061,EA,8,1-Dec-17
47,10/17/2017,103883,1061,EA,8,1-Dec-17
47,10/30/2017,103884,1162,UA,3,1-Dec-17
47,11/13/2017,103884,1162,UA,3,1-Dec-17
47,10/11/2017,103884,1162,UA,3,1-Dec-17
47,11/2/2017,103884,1162,UA,3,1-Dec-17
47,9/14/2017,103884,1162,UA,3,1-Dec-17
47,10/3/2017,103885,1024,UA,4,1-Dec-17
47,10/6/2017,103886,1084,UA,11,1-Dec-17
47,10/19/2017,103887,1128,EA,3,1-Dec-17
47,10/31/2017,103888,1038,EA,6,1-Dec-17
47,11/9/2017,103889,1144,UA,8,1-Dec-17
47,9/18/2017,103890,1194,UA,10,1-Dec-17
47,10/9/2017,103890,1194,UA,10,1-Dec-17
47,9/29/2017,103891,1194,UA,10,1-Dec-17
47,10/10/2017,103891,1194,UA,10,1-Dec-17
47,9/11/2017,103892,1124,EA,7,1-Dec-17
47,9/18/2017,103893,1187,EA,11,1-Dec-17
47,9/29/2017,103893,1187,EA,11,1-Dec-17
47,10/30/2017,103893,1187,EA,11,1-Dec-17
47,10/12/2017,103893,1187,EA,11,1-Dec-17
47,10/25/2017,103893,1187,EA,11,1-Dec-17
47,9/25/2017,103893,1187,EA,11,1-Dec-17
47,11/3/2017,103894,1139,UA,1,1-Dec-17
47,9/29/2017,103894,1139,UA,1,1-Dec-17
47,10/16/2017,103894,1139,UA,1,1-Dec-17
47,10/20/2017,103894,1139,UA,1,1-Dec-17
47,10/11/2017,103894,1139,UA,1,1-Dec-17
47,11/13/2017,103894,1139,UA,1,1-Dec-17
47,10/11/2017,103895,1023,UA,11,1-Dec-17
47,10/30/2017,103895,1023,EA,11,1-Dec-17
47,11/2/2017,103895,1023,UA,11,1-Dec-17
47,10/2/2017,103896,1112,UA,1,1-Dec-17
47,10/11/2017,103896,1112,UA,1,1-Dec-17
47,9/15/2017,103896,1112,UA,1,1-Dec-17
47,10/23/2017,103896,1112,UA,1,1-Dec-17
47,10/9/2017,103896,1112,UA,1,1-Dec-17
47,9/29/2017,103896,1112,UA,1,1-Dec-17
47,10/16/2017,103896,1112,OSS,1,1-Dec-17
47,10/26/2017,103896,1112,UA,1,1-Dec-17
47,9/20/2017,103896,1112,UA,1,1-Dec-17
47,9/26/2017,103896,1112,UA,1,1-Dec-17
47,11/1/2017,103896,1112,UA,1,1-Dec-17
47,10/18/2017,103896,1112,OSS,1,1-Dec-17
47,10/27/2017,103896,1112,UA,1,1-Dec-17
47,9/19/2017,103896,1112,UA,1,1-Dec-17
47,11/14/2017,103896,1112,UA,1,1-Dec-17
47,11/3/2017,103896,1112,UA,1,1-Dec-17
47,10/30/2017,103896,1112,UA,1,1-Dec-17
47,10/19/2017,103896,1112,UA,1,1-Dec-17
47,10/17/2017,103896,1112,OSS,1,1-Dec-17
47,11/9/2017,103896,1112,UA,1,1-Dec-17
47,10/12/2017,103896,1112,UA,1,1-Dec-17
47,10/25/2017,103896,1112,UA,1,1-Dec-17
47,10/16/2017,103897,1091,UA,12,1-Dec-17
47,9/28/2017,103897,1091,UA,12,1-Dec-17
47,9/8/2017,103897,1091,UA,12,1-Dec-17
47,10/18/2017,103897,1091,EA,12,1-Dec-17
47,10/2/2017,103897,1091,UA,12,1-Dec-17
47,10/24/2017,103897,1091,UA,12,1-Dec-17
47,9/25/2017,103897,1091,UA,12,1-Dec-17
47,10/12/2017,103897,1091,UA,12,1-Dec-17
47,10/24/2017,103898,1085,EA,5,1-Dec-17
47,10/19/2017,103899,1157,UA,10,1-Dec-17
47,10/9/2017,103900,1051,UA,11,1-Dec-17
47,9/25/2017,103901,1061,EA,7,1-Dec-17
47,11/13/2017,103901,1061,EA,7,1-Dec-17
47,10/20/2017,103902,1131,UA,3,1-Dec-17
47,9/29/2017,103902,1131,UA,3,1-Dec-17
47,10/12/2017,103902,1131,UA,3,1-Dec-17
47,10/26/2017,103902,1131,UA,3,1-Dec-17
47,11/6/2017,103902,1131,UA,3,1-Dec-17
47,11/2/2017,103902,1131,UA,3,1-Dec-17
47,9/25/2017,103902,1131,UA,3,1-Dec-17
47,9/18/2017,103902,1131,UA,3,1-Dec-17
47,10/16/2017,103902,1131,UA,3,1-Dec-17
47,10/23/2017,103902,1131,UA,3,1-Dec-17
47,10/5/2017,103902,1131,UA,3,1-Dec-17
47,10/30/2017,103903,1193,UA,10,1-Dec-17
47,9/8/2017,103904,1061,EA,11,1-Dec-17
47,9/7/2017,103904,1061,EA,11,1-Dec-17
47,10/12/2017,103904,1061,UA,11,1-Dec-17
47,10/25/2017,103905,1048,EA,2,1-Dec-17
47,11/8/2017,103905,1048,UA,2,1-Dec-17
47,9/20/2017,103905,1048,EA,2,1-Dec-17
47,9/13/2017,103906,1084,UA,7,1-Dec-17
47,11/9/2017,103906,1084,OSS,7,1-Dec-17
47,10/27/2017,103907,1023,EA,7,1-Dec-17
47,10/11/2017,103907,1023,UA,7,1-Dec-17
47,10/12/2017,103907,1023,EA,7,1-Dec-17
47,10/13/2017,103907,1023,UA,7,1-Dec-17
47,10/25/2017,103907,1023,UA,7,1-Dec-17
47,11/2/2017,103908,1162,UA,5,1-Dec-17
47,10/16/2017,103908,1162,UA,5,1-Dec-17
47,10/11/2017,103908,1162,UA,5,1-Dec-17
47,11/3/2017,103909,1048,UA,8,1-Dec-17
47,10/24/2017,103910,1098,UA,11,1-Dec-17
47,10/10/2017,103910,1098,UA,11,1-Dec-17
47,11/2/2017,103910,1098,UA,11,1-Dec-17
47,10/4/2017,103910,1098,UA,11,1-Dec-17
47,11/13/2017,103911,1118,EA,12,1-Dec-17
47,11/8/2017,103912,1112,UA,5,1-Dec-17
47,10/5/2017,103912,1112,UA,5,1-Dec-17
47,10/10/2017,103912,1112,UA,5,1-Dec-17
47,10/17/2017,103912,1112,UA,5,1-Dec-17
47,10/26/2017,103912,1112,UA,5,1-Dec-17
47,11/14/2017,103912,1112,UA,5,1-Dec-17
47,10/4/2017,103912,1112,UA,5,1-Dec-17
47,9/27/2017,103912,1112,UA,5,1-Dec-17
47,11/3/2017,103912,1112,UA,5,1-Dec-17
47,10/12/2017,103912,1112,UA,5,1-Dec-17
47,10/13/2017,103912,1112,UA,5,1-Dec-17
47,10/19/2017,103912,1112,UA,5,1-Dec-17
47,9/20/2017,103912,1112,UA,5,1-Dec-17
47,10/30/2017,103912,1112,UA,5,1-Dec-17
47,10/9/2017,103913,1061,UA,3,1-Dec-17
47,10/17/2017,103914,1105,UA,6,1-Dec-17
47,10/20/2017,103914,1105,UA,6,1-Dec-17
47,11/3/2017,103914,1105,UA,6,1-Dec-17
47,10/24/2017,103914,1105,UA,6,1-Dec-17
47,9/8/2017,103915,1105,UA,4,1-Dec-17
47,9/28/2017,103915,1105,UA,4,1-Dec-17
47,10/31/2017,103915,1105,UA,4,1-Dec-17
47,10/12/2017,103916,1175,UA,11,1-Dec-17
47,10/24/2017,103917,1048,UA,2,1-Dec-17
47,10/27/2017,103917,1048,UA,2,1-Dec-17
47,9/15/2017,103917,1048,UA,2,1-Dec-17
47,11/3/2017,103917,1048,UA,2,1-Dec-17
47,11/13/2017,103918,1118,EA,9,1-Dec-17
47,9/13/2017,103918,1118,UA,9,1-Dec-17
47,10/27/2017,103918,1118,EA,9,1-Dec-17
47,10/13/2017,103919,1061,EA,10,1-Dec-17
47,10/26/2017,103919,1061,UA,10,1-Dec-17
47,10/31/2017,103921,1085,UA,5,1-Dec-17
47,10/24/2017,103923,1105,UA,2,1-Dec-17
47,11/2/2017,103923,1105,UA,2,1-Dec-17
47,10/23/2017,103923,1105,UA,2,1-Dec-17
47,10/31/2017,103923,1105,UA,2,1-Dec-17
47,11/13/2017,103923,1105,UA,2,1-Dec-17
47,10/18/2017,103923,1105,UA,2,1-Dec-17
47,10/26/2017,103923,1105,UA,2,1-Dec-17
47,11/6/2017,103923,1105,UA,2,1-Dec-17
47,10/16/2017,103923,1105,UA,2,1-Dec-17
47,11/14/2017,103923,1105,UA,2,1-Dec-17
47,10/3/2017,103924,1049,UA,10,1-Dec-17
47,10/5/2017,103924,1049,UA,10,1-Dec-17
47,10/4/2017,103924,1049,UA,10,1-Dec-17
47,10/23/2017,103924,1049,UA,10,1-Dec-17
47,10/27/2017,103925,1018,EA,11,1-Dec-17
47,11/1/2017,103925,1018,UA,11,1-Dec-17
47,9/20/2017,103926,1112,UA,2,1-Dec-17
47,10/13/2017,103926,1112,UA,2,1-Dec-17
47,11/8/2017,103926,1112,UA,2,1-Dec-17
47,11/2/2017,103926,1112,UA,2,1-Dec-17
47,10/26/2017,103926,1112,EA,2,1-Dec-17
47,9/28/2017,103926,1112,UA,2,1-Dec-17
47,10/12/2017,103927,1023,EA,6,1-Dec-17
47,10/30/2017,103928,1162,UA,1,1-Dec-17
47,10/9/2017,103929,1175,UA,5,1-Dec-17
47,9/12/2017,103929,1175,UA,5,1-Dec-17
47,10/2/2017,103929,1175,UA,5,1-Dec-17
47,10/3/2017,103929,1175,UA,5,1-Dec-17
47,10/20/2017,103929,1175,UA,5,1-Dec-17
47,10/27/2017,103930,1091,EA,2,1-Dec-17
47,10/25/2017,103930,1091,UA,2,1-Dec-17
47,10/18/2017,103930,1091,EA,2,1-Dec-17
47,9/11/2017,103930,1091,UA,2,1-Dec-17
47,10/6/2017,103930,1091,UA,2,1-Dec-17
47,10/9/2017,103930,1091,UA,2,1-Dec-17
47,10/26/2017,103930,1091,EA,2,1-Dec-17
47,10/31/2017,103930,1091,UA,2,1-Dec-17
47,9/25/2017,103930,1091,UA,2,1-Dec-17
47,10/24/2017,103930,1091,UA,2,1-Dec-17
47,10/4/2017,103931,1025,EA,5,1-Dec-17
47,10/19/2017,103932,1065,EA,7,1-Dec-17
47,11/3/2017,103933,1162,UA,10,1-Dec-17
47,9/27/2017,103934,1144,UA,5,1-Dec-17
47,10/6/2017,103934,1144,UA,5,1-Dec-17
47,9/29/2017,103934,1144,UA,5,1-Dec-17
47,10/11/2017,103934,1144,UA,5,1-Dec-17
47,10/4/2017,103934,1144,UA,5,1-Dec-17
47,9/28/2017,103934,1144,UA,5,1-Dec-17
47,9/26/2017,103934,1144,UA,5,1-Dec-17
47,10/24/2017,103934,1144,UA,5,1-Dec-17
47,10/3/2017,103934,1144,UA,5,1-Dec-17
47,10/18/2017,103934,1144,UA,5,1-Dec-17
47,10/27/2017,103934,1144,UA,5,1-Dec-17
47,11/9/2017,103934,1144,UA,5,1-Dec-17
47,9/25/2017,103934,1144,UA,5,1-Dec-17
47,10/5/2017,103934,1144,UA,5,1-Dec-17
47,11/3/2017,103934,1144,EA,5,1-Dec-17
47,10/2/2017,103934,1144,UA,5,1-Dec-17
45,9/28/2017,103935,1112,UA,7,1-Dec-17
45,9/26/2017,103935,1112,UA,7,1-Dec-17
45,10/25/2017,103935,1112,UA,7,1-Dec-17
45,10/23/2017,103935,1112,UA,7,1-Dec-17
45,10/18/2017,103935,1112,UA,7,1-Dec-17
45,9/29/2017,103935,1112,UA,7,1-Dec-17
45,10/19/2017,103935,1112,UA,7,1-Dec-17
47,10/9/2017,103936,1023,EA,9,1-Dec-17
47,9/7/2017,103937,1131,UA,1,1-Dec-17
47,10/24/2017,103938,1083,UA,7,1-Dec-17
47,10/30/2017,103938,1083,UA,7,1-Dec-17
47,10/12/2017,103939,1023,EA,8,1-Dec-17
47,10/5/2017,103939,1023,EA,8,1-Dec-17
